folder_path,meeting_id,person_id,file_name,start_time,end_time,full_file_path,reference_persons
/content/drive/MyDrive/filtered_clips/20210616-SP04F,20210616,SP04F,clip_1386_1391.mp4,1386,1391,/content/drive/MyDrive/filtered_clips/20210616-SP04F/clip_1386_1391.mp4,"['SP06M', 'SP05F', 'SP02F']"
/content/drive/MyDrive/filtered_clips/20210616-SP04F,20210616,SP04F,clip_690_695.mp4,690,695,/content/drive/MyDrive/filtered_clips/20210616-SP04F/clip_690_695.mp4,"['SP02F', 'SP03M', 'SP01F']"
/content/drive/MyDrive/filtered_clips/20210616-SP04F,20210616,SP04F,clip_1389_1394.mp4,1389,1394,/content/drive/MyDrive/filtered_clips/20210616-SP04F/clip_1389_1394.mp4,"['SP01F', 'SP03M', 'SP06M']"
/content/drive/MyDrive/filtered_clips/20210616-SP04F,20210616,SP04F,clip_2067_2072.mp4,2067,2072,/content/drive/MyDrive/filtered_clips/20210616-SP04F/clip_2067_2072.mp4,"['SP06M', 'SP01F', 'SP03M']"
/content/drive/MyDrive/filtered_clips/20210616-SP04F,20210616,SP04F,clip_2481_2486.mp4,2481,2486,/content/drive/MyDrive/filtered_clips/20210616-SP04F/clip_2481_2486.mp4,"['SP02F', 'SP05F', 'SP03M']"
/content/drive/MyDrive/filtered_clips/20210616-SP04F,20210616,SP04F,clip_2160_2165.mp4,2160,2165,/content/drive/MyDrive/filtered_clips/20210616-SP04F/clip_2160_2165.mp4,"['SP02F', 'SP06M', 'SP01F']"
/content/drive/MyDrive/filtered_clips/20210616-SP04F,20210616,SP04F,clip_3_8.mp4,3,8,/content/drive/MyDrive/filtered_clips/20210616-SP04F/clip_3_8.mp4,"['SP01F', 'SP06M', 'SP02F']"
/content/drive/MyDrive/filtered_clips/20210616-SP04F,20210616,SP04F,clip_1149_1154.mp4,1149,1154,/content/drive/MyDrive/filtered_clips/20210616-SP04F/clip_1149_1154.mp4,"['SP05F', 'SP06M', 'SP01F']"
/content/drive/MyDrive/filtered_clips/20210616-SP04F,20210616,SP04F,clip_864_869.mp4,864,869,/content/drive/MyDrive/filtered_clips/20210616-SP04F/clip_864_869.mp4,"['SP05F', 'SP06M', 'SP03M']"
/content/drive/MyDrive/filtered_clips/20211007-SP01F,20211007,SP01F,clip_3408_3413.mp4,3408,3413,/content/drive/MyDrive/filtered_clips/20211007-SP01F/clip_3408_3413.mp4,"['SP03M', 'SP04F', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20211007-SP01F,20211007,SP01F,clip_795_800.mp4,795,800,/content/drive/MyDrive/filtered_clips/20211007-SP01F/clip_795_800.mp4,"['SP04F', 'SP05F', 'SP07F']"
/content/drive/MyDrive/filtered_clips/20211007-SP01F,20211007,SP01F,clip_2421_2426.mp4,2421,2426,/content/drive/MyDrive/filtered_clips/20211007-SP01F/clip_2421_2426.mp4,"['SP04F', 'SP05F', 'SP03M']"
/content/drive/MyDrive/filtered_clips/20211007-SP01F,20211007,SP01F,clip_3093_3098.mp4,3093,3098,/content/drive/MyDrive/filtered_clips/20211007-SP01F/clip_3093_3098.mp4,"['SP04F', 'SP05F', 'SP03M']"
/content/drive/MyDrive/filtered_clips/20211007-SP01F,20211007,SP01F,clip_3096_3101.mp4,3096,3101,/content/drive/MyDrive/filtered_clips/20211007-SP01F/clip_3096_3101.mp4,"['SP05F', 'SP03M', 'SP07F']"
/content/drive/MyDrive/filtered_clips/20211007-SP01F,20211007,SP01F,clip_3081_3086.mp4,3081,3086,/content/drive/MyDrive/filtered_clips/20211007-SP01F/clip_3081_3086.mp4,"['SP05F', 'SP04F', 'SP03M']"
/content/drive/MyDrive/filtered_clips/20211007-SP01F,20211007,SP01F,clip_699_704.mp4,699,704,/content/drive/MyDrive/filtered_clips/20211007-SP01F/clip_699_704.mp4,"['SP07F', 'SP04F', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20211007-SP01F,20211007,SP01F,clip_798_803.mp4,798,803,/content/drive/MyDrive/filtered_clips/20211007-SP01F/clip_798_803.mp4,"['SP04F', 'SP05F', 'SP07F']"
/content/drive/MyDrive/filtered_clips/20211007-SP01F,20211007,SP01F,clip_636_641.mp4,636,641,/content/drive/MyDrive/filtered_clips/20211007-SP01F/clip_636_641.mp4,"['SP03M', 'SP07F', 'SP04F']"
/content/drive/MyDrive/filtered_clips/20211007-SP01F,20211007,SP01F,clip_3030_3035.mp4,3030,3035,/content/drive/MyDrive/filtered_clips/20211007-SP01F/clip_3030_3035.mp4,"['SP04F', 'SP03M', 'SP07F']"
/content/drive/MyDrive/filtered_clips/20211119-SP01F,20211119,SP01F,clip_1521_1526.mp4,1521,1526,/content/drive/MyDrive/filtered_clips/20211119-SP01F/clip_1521_1526.mp4,"['SP07F', 'SP04F', 'SP03M']"
/content/drive/MyDrive/filtered_clips/20211119-SP01F,20211119,SP01F,clip_1356_1361.mp4,1356,1361,/content/drive/MyDrive/filtered_clips/20211119-SP01F/clip_1356_1361.mp4,"['SP07F', 'SP02F', 'SP04F']"
/content/drive/MyDrive/filtered_clips/20211119-SP01F,20211119,SP01F,clip_345_350.mp4,345,350,/content/drive/MyDrive/filtered_clips/20211119-SP01F/clip_345_350.mp4,"['SP07F', 'SP03M', 'SP02F']"
/content/drive/MyDrive/filtered_clips/20211119-SP01F,20211119,SP01F,clip_846_851.mp4,846,851,/content/drive/MyDrive/filtered_clips/20211119-SP01F/clip_846_851.mp4,"['SP05F', 'SP02F', 'SP04F']"
/content/drive/MyDrive/filtered_clips/20211119-SP01F,20211119,SP01F,clip_1341_1346.mp4,1341,1346,/content/drive/MyDrive/filtered_clips/20211119-SP01F/clip_1341_1346.mp4,"['SP07F', 'SP02F', 'SP04F']"
/content/drive/MyDrive/filtered_clips/20211119-SP01F,20211119,SP01F,clip_348_353.mp4,348,353,/content/drive/MyDrive/filtered_clips/20211119-SP01F/clip_348_353.mp4,"['SP03M', 'SP07F', 'SP02F']"
/content/drive/MyDrive/filtered_clips/20211119-SP01F,20211119,SP01F,clip_1524_1529.mp4,1524,1529,/content/drive/MyDrive/filtered_clips/20211119-SP01F/clip_1524_1529.mp4,"['SP03M', 'SP04F', 'SP02F']"
/content/drive/MyDrive/filtered_clips/20211119-SP01F,20211119,SP01F,clip_1350_1355.mp4,1350,1355,/content/drive/MyDrive/filtered_clips/20211119-SP01F/clip_1350_1355.mp4,"['SP04F', 'SP02F', 'SP03M']"
/content/drive/MyDrive/filtered_clips/20211119-SP01F,20211119,SP01F,clip_1008_1013.mp4,1008,1013,/content/drive/MyDrive/filtered_clips/20211119-SP01F/clip_1008_1013.mp4,"['SP05F', 'SP02F', 'SP07F']"
/content/drive/MyDrive/filtered_clips/20211119-SP01F,20211119,SP01F,clip_1518_1523.mp4,1518,1523,/content/drive/MyDrive/filtered_clips/20211119-SP01F/clip_1518_1523.mp4,"['SP05F', 'SP02F', 'SP07F']"
/content/drive/MyDrive/filtered_clips/20211119-SP02F,20211119,SP02F,clip_66_71.mp4,66,71,/content/drive/MyDrive/filtered_clips/20211119-SP02F/clip_66_71.mp4,"['SP04F', 'SP01F', 'SP07F']"
/content/drive/MyDrive/filtered_clips/20211119-SP02F,20211119,SP02F,clip_1224_1229.mp4,1224,1229,/content/drive/MyDrive/filtered_clips/20211119-SP02F/clip_1224_1229.mp4,"['SP04F', 'SP07F', 'SP03M']"
/content/drive/MyDrive/filtered_clips/20211119-SP02F,20211119,SP02F,clip_1272_1277.mp4,1272,1277,/content/drive/MyDrive/filtered_clips/20211119-SP02F/clip_1272_1277.mp4,"['SP03M', 'SP04F', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20211119-SP02F,20211119,SP02F,clip_228_233.mp4,228,233,/content/drive/MyDrive/filtered_clips/20211119-SP02F/clip_228_233.mp4,"['SP07F', 'SP03M', 'SP04F']"
/content/drive/MyDrive/filtered_clips/20211119-SP02F,20211119,SP02F,clip_108_113.mp4,108,113,/content/drive/MyDrive/filtered_clips/20211119-SP02F/clip_108_113.mp4,"['SP04F', 'SP05F', 'SP03M']"
/content/drive/MyDrive/filtered_clips/20211119-SP02F,20211119,SP02F,clip_915_920.mp4,915,920,/content/drive/MyDrive/filtered_clips/20211119-SP02F/clip_915_920.mp4,"['SP07F', 'SP01F', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20211119-SP02F,20211119,SP02F,clip_642_647.mp4,642,647,/content/drive/MyDrive/filtered_clips/20211119-SP02F/clip_642_647.mp4,"['SP05F', 'SP03M', 'SP01F']"
/content/drive/MyDrive/filtered_clips/20211119-SP02F,20211119,SP02F,clip_462_467.mp4,462,467,/content/drive/MyDrive/filtered_clips/20211119-SP02F/clip_462_467.mp4,"['SP03M', 'SP04F', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20211119-SP02F,20211119,SP02F,clip_162_167.mp4,162,167,/content/drive/MyDrive/filtered_clips/20211119-SP02F/clip_162_167.mp4,"['SP07F', 'SP04F', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20211119-SP02F,20211119,SP02F,clip_231_236.mp4,231,236,/content/drive/MyDrive/filtered_clips/20211119-SP02F/clip_231_236.mp4,"['SP03M', 'SP07F', 'SP01F']"
/content/drive/MyDrive/filtered_clips/20211119-SP03M,20211119,SP03M,clip_1284_1289.mp4,1284,1289,/content/drive/MyDrive/filtered_clips/20211119-SP03M/clip_1284_1289.mp4,"['SP04F', 'SP02F', 'SP01F']"
/content/drive/MyDrive/filtered_clips/20211119-SP03M,20211119,SP03M,clip_1155_1160.mp4,1155,1160,/content/drive/MyDrive/filtered_clips/20211119-SP03M/clip_1155_1160.mp4,"['SP07F', 'SP01F', 'SP02F']"
/content/drive/MyDrive/filtered_clips/20211119-SP03M,20211119,SP03M,clip_801_806.mp4,801,806,/content/drive/MyDrive/filtered_clips/20211119-SP03M/clip_801_806.mp4,"['SP04F', 'SP02F', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20211119-SP03M,20211119,SP03M,clip_891_896.mp4,891,896,/content/drive/MyDrive/filtered_clips/20211119-SP03M/clip_891_896.mp4,"['SP01F', 'SP04F', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20211119-SP03M,20211119,SP03M,clip_213_218.mp4,213,218,/content/drive/MyDrive/filtered_clips/20211119-SP03M/clip_213_218.mp4,"['SP07F', 'SP04F', 'SP02F']"
/content/drive/MyDrive/filtered_clips/20211119-SP03M,20211119,SP03M,clip_1281_1286.mp4,1281,1286,/content/drive/MyDrive/filtered_clips/20211119-SP03M/clip_1281_1286.mp4,"['SP01F', 'SP07F', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20211119-SP03M,20211119,SP03M,clip_42_47.mp4,42,47,/content/drive/MyDrive/filtered_clips/20211119-SP03M/clip_42_47.mp4,"['SP04F', 'SP02F', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20211119-SP03M,20211119,SP03M,clip_1158_1163.mp4,1158,1163,/content/drive/MyDrive/filtered_clips/20211119-SP03M/clip_1158_1163.mp4,"['SP04F', 'SP02F', 'SP07F']"
/content/drive/MyDrive/filtered_clips/20211119-SP03M,20211119,SP03M,clip_1290_1295.mp4,1290,1295,/content/drive/MyDrive/filtered_clips/20211119-SP03M/clip_1290_1295.mp4,"['SP04F', 'SP01F', 'SP02F']"
/content/drive/MyDrive/filtered_clips/20211119-SP03M,20211119,SP03M,clip_177_182.mp4,177,182,/content/drive/MyDrive/filtered_clips/20211119-SP03M/clip_177_182.mp4,"['SP04F', 'SP01F', 'SP02F']"
/content/drive/MyDrive/filtered_clips/20211119-SP04F,20211119,SP04F,clip_1182_1187.mp4,1182,1187,/content/drive/MyDrive/filtered_clips/20211119-SP04F/clip_1182_1187.mp4,"['SP02F', 'SP07F', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20211119-SP04F,20211119,SP04F,clip_15_20.mp4,15,20,/content/drive/MyDrive/filtered_clips/20211119-SP04F/clip_15_20.mp4,"['SP03M', 'SP02F', 'SP07F']"
/content/drive/MyDrive/filtered_clips/20211119-SP04F,20211119,SP04F,clip_1185_1190.mp4,1185,1190,/content/drive/MyDrive/filtered_clips/20211119-SP04F/clip_1185_1190.mp4,"['SP01F', 'SP02F', 'SP07F']"
/content/drive/MyDrive/filtered_clips/20211119-SP04F,20211119,SP04F,clip_843_848.mp4,843,848,/content/drive/MyDrive/filtered_clips/20211119-SP04F/clip_843_848.mp4,"['SP05F', 'SP01F', 'SP07F']"
/content/drive/MyDrive/filtered_clips/20211119-SP04F,20211119,SP04F,clip_1437_1442.mp4,1437,1442,/content/drive/MyDrive/filtered_clips/20211119-SP04F/clip_1437_1442.mp4,"['SP02F', 'SP07F', 'SP01F']"
/content/drive/MyDrive/filtered_clips/20211119-SP04F,20211119,SP04F,clip_1404_1409.mp4,1404,1409,/content/drive/MyDrive/filtered_clips/20211119-SP04F/clip_1404_1409.mp4,"['SP07F', 'SP01F', 'SP02F']"
/content/drive/MyDrive/filtered_clips/20211119-SP04F,20211119,SP04F,clip_186_191.mp4,186,191,/content/drive/MyDrive/filtered_clips/20211119-SP04F/clip_186_191.mp4,"['SP02F', 'SP05F', 'SP03M']"
/content/drive/MyDrive/filtered_clips/20211119-SP04F,20211119,SP04F,clip_1104_1109.mp4,1104,1109,/content/drive/MyDrive/filtered_clips/20211119-SP04F/clip_1104_1109.mp4,"['SP01F', 'SP05F', 'SP07F']"
/content/drive/MyDrive/filtered_clips/20211119-SP04F,20211119,SP04F,clip_1428_1433.mp4,1428,1433,/content/drive/MyDrive/filtered_clips/20211119-SP04F/clip_1428_1433.mp4,"['SP03M', 'SP07F', 'SP01F']"
/content/drive/MyDrive/filtered_clips/20211119-SP04F,20211119,SP04F,clip_291_296.mp4,291,296,/content/drive/MyDrive/filtered_clips/20211119-SP04F/clip_291_296.mp4,"['SP01F', 'SP07F', 'SP02F']"
/content/drive/MyDrive/filtered_clips/20211119-SP05F,20211119,SP05F,clip_720_725.mp4,720,725,/content/drive/MyDrive/filtered_clips/20211119-SP05F/clip_720_725.mp4,"['SP07F', 'SP02F', 'SP01F']"
/content/drive/MyDrive/filtered_clips/20211119-SP05F,20211119,SP05F,clip_675_680.mp4,675,680,/content/drive/MyDrive/filtered_clips/20211119-SP05F/clip_675_680.mp4,"['SP02F', 'SP07F', 'SP03M']"
/content/drive/MyDrive/filtered_clips/20211119-SP05F,20211119,SP05F,clip_552_557.mp4,552,557,/content/drive/MyDrive/filtered_clips/20211119-SP05F/clip_552_557.mp4,"['SP01F', 'SP07F', 'SP02F']"
/content/drive/MyDrive/filtered_clips/20211119-SP05F,20211119,SP05F,clip_93_98.mp4,93,98,/content/drive/MyDrive/filtered_clips/20211119-SP05F/clip_93_98.mp4,"['SP02F', 'SP01F', 'SP07F']"
/content/drive/MyDrive/filtered_clips/20211119-SP05F,20211119,SP05F,clip_648_653.mp4,648,653,/content/drive/MyDrive/filtered_clips/20211119-SP05F/clip_648_653.mp4,"['SP02F', 'SP01F', 'SP04F']"
/content/drive/MyDrive/filtered_clips/20211119-SP05F,20211119,SP05F,clip_1272_1277.mp4,1272,1277,/content/drive/MyDrive/filtered_clips/20211119-SP05F/clip_1272_1277.mp4,"['SP07F', 'SP02F', 'SP03M']"
/content/drive/MyDrive/filtered_clips/20211119-SP05F,20211119,SP05F,clip_90_95.mp4,90,95,/content/drive/MyDrive/filtered_clips/20211119-SP05F/clip_90_95.mp4,"['SP07F', 'SP04F', 'SP03M']"
/content/drive/MyDrive/filtered_clips/20211119-SP05F,20211119,SP05F,clip_1170_1175.mp4,1170,1175,/content/drive/MyDrive/filtered_clips/20211119-SP05F/clip_1170_1175.mp4,"['SP02F', 'SP03M', 'SP04F']"
/content/drive/MyDrive/filtered_clips/20211119-SP05F,20211119,SP05F,clip_669_674.mp4,669,674,/content/drive/MyDrive/filtered_clips/20211119-SP05F/clip_669_674.mp4,"['SP02F', 'SP01F', 'SP07F']"
/content/drive/MyDrive/filtered_clips/20211119-SP05F,20211119,SP05F,clip_123_128.mp4,123,128,/content/drive/MyDrive/filtered_clips/20211119-SP05F/clip_123_128.mp4,"['SP01F', 'SP04F', 'SP03M']"
/content/drive/MyDrive/filtered_clips/20211119-SP07F,20211119,SP07F,clip_1182_1187.mp4,1182,1187,/content/drive/MyDrive/filtered_clips/20211119-SP07F/clip_1182_1187.mp4,"['SP04F', 'SP02F', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20211119-SP07F,20211119,SP07F,clip_129_134.mp4,129,134,/content/drive/MyDrive/filtered_clips/20211119-SP07F/clip_129_134.mp4,"['SP04F', 'SP02F', 'SP01F']"
/content/drive/MyDrive/filtered_clips/20211119-SP07F,20211119,SP07F,clip_1236_1241.mp4,1236,1241,/content/drive/MyDrive/filtered_clips/20211119-SP07F/clip_1236_1241.mp4,"['SP01F', 'SP02F', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20211119-SP07F,20211119,SP07F,clip_180_185.mp4,180,185,/content/drive/MyDrive/filtered_clips/20211119-SP07F/clip_180_185.mp4,"['SP05F', 'SP01F', 'SP04F']"
/content/drive/MyDrive/filtered_clips/20211119-SP07F,20211119,SP07F,clip_186_191.mp4,186,191,/content/drive/MyDrive/filtered_clips/20211119-SP07F/clip_186_191.mp4,"['SP04F', 'SP03M', 'SP01F']"
/content/drive/MyDrive/filtered_clips/20211119-SP07F,20211119,SP07F,clip_1041_1046.mp4,1041,1046,/content/drive/MyDrive/filtered_clips/20211119-SP07F/clip_1041_1046.mp4,"['SP03M', 'SP01F', 'SP02F']"
/content/drive/MyDrive/filtered_clips/20211119-SP07F,20211119,SP07F,clip_1230_1235.mp4,1230,1235,/content/drive/MyDrive/filtered_clips/20211119-SP07F/clip_1230_1235.mp4,"['SP03M', 'SP02F', 'SP01F']"
/content/drive/MyDrive/filtered_clips/20211119-SP07F,20211119,SP07F,clip_567_572.mp4,567,572,/content/drive/MyDrive/filtered_clips/20211119-SP07F/clip_567_572.mp4,"['SP04F', 'SP05F', 'SP01F']"
/content/drive/MyDrive/filtered_clips/20211119-SP07F,20211119,SP07F,clip_216_221.mp4,216,221,/content/drive/MyDrive/filtered_clips/20211119-SP07F/clip_216_221.mp4,"['SP02F', 'SP05F', 'SP03M']"
/content/drive/MyDrive/filtered_clips/20211119-SP07F,20211119,SP07F,clip_1179_1184.mp4,1179,1184,/content/drive/MyDrive/filtered_clips/20211119-SP07F/clip_1179_1184.mp4,"['SP05F', 'SP01F', 'SP04F']"
/content/drive/MyDrive/filtered_clips/20220204-SP01F,20220204,SP01F,clip_153_158.mp4,153,158,/content/drive/MyDrive/filtered_clips/20220204-SP01F/clip_153_158.mp4,"['SP04F', 'SP07F', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20220204-SP01F,20220204,SP01F,clip_180_185.mp4,180,185,/content/drive/MyDrive/filtered_clips/20220204-SP01F/clip_180_185.mp4,"['SP05F', 'SP07F', 'SP03M']"
/content/drive/MyDrive/filtered_clips/20220204-SP01F,20220204,SP01F,clip_2070_2075.mp4,2070,2075,/content/drive/MyDrive/filtered_clips/20220204-SP01F/clip_2070_2075.mp4,"['SP05F', 'SP04F', 'SP07F']"
/content/drive/MyDrive/filtered_clips/20220204-SP01F,20220204,SP01F,clip_2661_2666.mp4,2661,2666,/content/drive/MyDrive/filtered_clips/20220204-SP01F/clip_2661_2666.mp4,"['SP02F', 'SP07F', 'SP03M']"
/content/drive/MyDrive/filtered_clips/20220204-SP01F,20220204,SP01F,clip_2664_2669.mp4,2664,2669,/content/drive/MyDrive/filtered_clips/20220204-SP01F/clip_2664_2669.mp4,"['SP03M', 'SP07F', 'SP02F']"
/content/drive/MyDrive/filtered_clips/20220204-SP01F,20220204,SP01F,clip_1605_1610.mp4,1605,1610,/content/drive/MyDrive/filtered_clips/20220204-SP01F/clip_1605_1610.mp4,"['SP02F', 'SP03M', 'SP04F']"
/content/drive/MyDrive/filtered_clips/20220204-SP01F,20220204,SP01F,clip_2193_2198.mp4,2193,2198,/content/drive/MyDrive/filtered_clips/20220204-SP01F/clip_2193_2198.mp4,"['SP03M', 'SP02F', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20220204-SP01F,20220204,SP01F,clip_102_107.mp4,102,107,/content/drive/MyDrive/filtered_clips/20220204-SP01F/clip_102_107.mp4,"['SP05F', 'SP03M', 'SP07F']"
/content/drive/MyDrive/filtered_clips/20220204-SP01F,20220204,SP01F,clip_231_236.mp4,231,236,/content/drive/MyDrive/filtered_clips/20220204-SP01F/clip_231_236.mp4,"['SP05F', 'SP04F', 'SP07F']"
/content/drive/MyDrive/filtered_clips/20220204-SP01F,20220204,SP01F,clip_177_182.mp4,177,182,/content/drive/MyDrive/filtered_clips/20220204-SP01F/clip_177_182.mp4,"['SP07F', 'SP02F', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20220204-SP02F,20220204,SP02F,clip_2550_2555.mp4,2550,2555,/content/drive/MyDrive/filtered_clips/20220204-SP02F/clip_2550_2555.mp4,"['SP01F', 'SP04F', 'SP07F']"
/content/drive/MyDrive/filtered_clips/20220204-SP02F,20220204,SP02F,clip_96_101.mp4,96,101,/content/drive/MyDrive/filtered_clips/20220204-SP02F/clip_96_101.mp4,"['SP07F', 'SP04F', 'SP01F']"
/content/drive/MyDrive/filtered_clips/20220204-SP02F,20220204,SP02F,clip_1950_1955.mp4,1950,1955,/content/drive/MyDrive/filtered_clips/20220204-SP02F/clip_1950_1955.mp4,"['SP01F', 'SP03M', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20220204-SP02F,20220204,SP02F,clip_1881_1886.mp4,1881,1886,/content/drive/MyDrive/filtered_clips/20220204-SP02F/clip_1881_1886.mp4,"['SP04F', 'SP03M', 'SP01F']"
/content/drive/MyDrive/filtered_clips/20220204-SP02F,20220204,SP02F,clip_21_26.mp4,21,26,/content/drive/MyDrive/filtered_clips/20220204-SP02F/clip_21_26.mp4,"['SP03M', 'SP01F', 'SP04F']"
/content/drive/MyDrive/filtered_clips/20220204-SP02F,20220204,SP02F,clip_1488_1493.mp4,1488,1493,/content/drive/MyDrive/filtered_clips/20220204-SP02F/clip_1488_1493.mp4,"['SP03M', 'SP07F', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20220204-SP02F,20220204,SP02F,clip_1161_1166.mp4,1161,1166,/content/drive/MyDrive/filtered_clips/20220204-SP02F/clip_1161_1166.mp4,"['SP07F', 'SP05F', 'SP04F']"
/content/drive/MyDrive/filtered_clips/20220204-SP02F,20220204,SP02F,clip_1599_1604.mp4,1599,1604,/content/drive/MyDrive/filtered_clips/20220204-SP02F/clip_1599_1604.mp4,"['SP05F', 'SP07F', 'SP03M']"
/content/drive/MyDrive/filtered_clips/20220204-SP02F,20220204,SP02F,clip_2553_2558.mp4,2553,2558,/content/drive/MyDrive/filtered_clips/20220204-SP02F/clip_2553_2558.mp4,"['SP04F', 'SP03M', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20220204-SP02F,20220204,SP02F,clip_2823_2828.mp4,2823,2828,/content/drive/MyDrive/filtered_clips/20220204-SP02F/clip_2823_2828.mp4,"['SP04F', 'SP03M', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20220204-SP03M,20220204,SP03M,clip_0_5.mp4,0,5,/content/drive/MyDrive/filtered_clips/20220204-SP03M/clip_0_5.mp4,"['SP05F', 'SP01F', 'SP02F']"
/content/drive/MyDrive/filtered_clips/20220204-SP03M,20220204,SP03M,clip_2634_2639.mp4,2634,2639,/content/drive/MyDrive/filtered_clips/20220204-SP03M/clip_2634_2639.mp4,"['SP04F', 'SP05F', 'SP07F']"
/content/drive/MyDrive/filtered_clips/20220204-SP03M,20220204,SP03M,clip_597_602.mp4,597,602,/content/drive/MyDrive/filtered_clips/20220204-SP03M/clip_597_602.mp4,"['SP01F', 'SP02F', 'SP04F']"
/content/drive/MyDrive/filtered_clips/20220204-SP03M,20220204,SP03M,clip_63_68.mp4,63,68,/content/drive/MyDrive/filtered_clips/20220204-SP03M/clip_63_68.mp4,"['SP02F', 'SP07F', 'SP04F']"
/content/drive/MyDrive/filtered_clips/20220204-SP03M,20220204,SP03M,clip_2196_2201.mp4,2196,2201,/content/drive/MyDrive/filtered_clips/20220204-SP03M/clip_2196_2201.mp4,"['SP02F', 'SP07F', 'SP01F']"
/content/drive/MyDrive/filtered_clips/20220204-SP03M,20220204,SP03M,clip_594_599.mp4,594,599,/content/drive/MyDrive/filtered_clips/20220204-SP03M/clip_594_599.mp4,"['SP04F', 'SP05F', 'SP01F']"
/content/drive/MyDrive/filtered_clips/20220204-SP03M,20220204,SP03M,clip_291_296.mp4,291,296,/content/drive/MyDrive/filtered_clips/20220204-SP03M/clip_291_296.mp4,"['SP07F', 'SP02F', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20220204-SP03M,20220204,SP03M,clip_2367_2372.mp4,2367,2372,/content/drive/MyDrive/filtered_clips/20220204-SP03M/clip_2367_2372.mp4,"['SP04F', 'SP05F', 'SP01F']"
/content/drive/MyDrive/filtered_clips/20220204-SP03M,20220204,SP03M,clip_2751_2756.mp4,2751,2756,/content/drive/MyDrive/filtered_clips/20220204-SP03M/clip_2751_2756.mp4,"['SP02F', 'SP01F', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20220204-SP04F,20220204,SP04F,clip_198_203.mp4,198,203,/content/drive/MyDrive/filtered_clips/20220204-SP04F/clip_198_203.mp4,"['SP07F', 'SP03M', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20220204-SP04F,20220204,SP04F,clip_2625_2630.mp4,2625,2630,/content/drive/MyDrive/filtered_clips/20220204-SP04F/clip_2625_2630.mp4,"['SP07F', 'SP05F', 'SP03M']"
/content/drive/MyDrive/filtered_clips/20220204-SP04F,20220204,SP04F,clip_2547_2552.mp4,2547,2552,/content/drive/MyDrive/filtered_clips/20220204-SP04F/clip_2547_2552.mp4,"['SP01F', 'SP03M', 'SP07F']"
/content/drive/MyDrive/filtered_clips/20220204-SP04F,20220204,SP04F,clip_201_206.mp4,201,206,/content/drive/MyDrive/filtered_clips/20220204-SP04F/clip_201_206.mp4,"['SP07F', 'SP03M', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20220204-SP04F,20220204,SP04F,clip_2793_2798.mp4,2793,2798,/content/drive/MyDrive/filtered_clips/20220204-SP04F/clip_2793_2798.mp4,"['SP07F', 'SP03M', 'SP01F']"
/content/drive/MyDrive/filtered_clips/20220204-SP04F,20220204,SP04F,clip_1035_1040.mp4,1035,1040,/content/drive/MyDrive/filtered_clips/20220204-SP04F/clip_1035_1040.mp4,"['SP07F', 'SP03M', 'SP01F']"
/content/drive/MyDrive/filtered_clips/20220204-SP04F,20220204,SP04F,clip_939_944.mp4,939,944,/content/drive/MyDrive/filtered_clips/20220204-SP04F/clip_939_944.mp4,"['SP05F', 'SP03M', 'SP07F']"
/content/drive/MyDrive/filtered_clips/20220204-SP04F,20220204,SP04F,clip_2628_2633.mp4,2628,2633,/content/drive/MyDrive/filtered_clips/20220204-SP04F/clip_2628_2633.mp4,"['SP03M', 'SP07F', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20220204-SP04F,20220204,SP04F,clip_942_947.mp4,942,947,/content/drive/MyDrive/filtered_clips/20220204-SP04F/clip_942_947.mp4,"['SP03M', 'SP02F', 'SP05F']"
/content/drive/MyDrive/filtered_clips/20220204-SP04F,20220204,SP04F,clip_1524_1529.mp4,1524,1529,/content/drive/MyDrive/filtered_clips/20220204-SP04F/clip_1524_1529.mp4,"['SP05F', 'SP01F', 'SP02F']"
/content/drive/MyDrive/filtered_clips/20220204-SP05F,20220204,SP05F,clip_441_446.mp4,441,446,/content/drive/MyDrive/filtered_clips/20220204-SP05F/clip_441_446.mp4,"['SP04F', 'SP03M', 'SP01F']"
